,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
4023,방석,9870.0,48700.0,47.1,446.7,0.51,0.97,15,3
4024,도넛방석,1240.0,7390.0,3.5,101.5,0.31,1.47,15,3
4029,침대,27100.0,146200.0,270.3,3244.2,1.06,2.39,15,3
4031,의자방석,2450.0,7990.0,11.9,47.1,0.51,0.63,15,3
4057,식탁의자,8270.0,83300.0,90.0,1081.4,1.14,1.38,15,3
4060,3인소파,1260.0,5910.0,11.9,99.5,1.01,1.81,15,3
4062,4인용식탁,3050.0,24300.0,40.1,408.2,1.38,1.79,15,3
4063,6인용식탁,4380.0,38600.0,93.7,1073.5,2.27,2.96,15,3
4065,4인식탁,1860.0,11400.0,17.1,198.3,0.97,1.86,15,3
4091,철벽녀쿠션,1080.0,21700.0,2.8,342.1,0.28,1.89,15,3
4220,리뷰이벤트,1910.0,3070.0,3.2,14.5,0.18,0.51,15,3
4232,콤팩트,1520.0,4740.0,1.4,39.8,0.1,0.89,15,3
4259,샤넬쿠션,1950.0,17600.0,4.7,49.0,0.26,0.3,15,3
4264,CUSHION,1080.0,2020.0,0.4,5.4,0.05,0.29,14,3
4284,컴팩트,2540.0,5190.0,1.2,18.9,0.06,0.4,15,3
4304,메이크업,2780.0,18400.0,2.3,13.4,0.09,0.08,15,3
4338,FOUNDATION,3150.0,6450.0,0.5,1.3,0.02,0.03,15,3
4371,COMPACT,3700.0,7260.0,0.6,0.0,0.02,0.0,15,3
4387,나스쿠션,1840.0,18000.0,7.1,209.8,0.41,1.25,15,3
4411,네오쿠션,1180.0,11200.0,2.7,70.6,0.24,0.68,15,3
4432,베게,5170.0,26200.0,14.9,223.1,0.31,0.91,15,3
4441,배게,9530.0,67400.0,12.7,206.3,0.15,0.33,15,3
4453,배개,1790.0,10200.0,5.0,64.1,0.3,0.67,15,3
4461,베개,30800.0,211600.0,101.5,836.4,0.35,0.42,15,3
4468,글렌캐런,1460.0,5530.0,0.6,2.3,0.05,0.05,13,2
4495,베개배게,1600.0,16900.0,1.1,27.3,0.08,0.18,15,3
4496,글랜캐런,1190.0,4430.0,2.9,20.2,0.26,0.49,9,2
4499,베개추천,1550.0,14200.0,17.1,192.5,1.16,1.47,15,3
4505,배게베개,2260.0,23100.0,0.3,22.1,0.02,0.11,15,3
4528,오리털이불,1440.0,9160.0,15.4,232.4,1.14,2.72,15,3
4533,원형러그,3990.0,16600.0,27.8,265.2,0.73,1.7,15,3
4558,자충매트,7130.0,39900.0,13.8,277.0,0.21,0.76,15,3
