,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
2889,생태,2090.0,7350.0,2.9,55.3,0.15,0.81,10,2
2893,가을음식,1480.0,6020.0,0.4,2.7,0.03,0.05,11,2
2894,10월제철회,1990.0,15600.0,0.0,0.0,0.0,0.0,3,3
2897,11월제철회,2930.0,16900.0,0.0,2.2,0.0,0.02,2,2
2918,제철음식,13500.0,75100.0,7.0,9.7,0.06,0.02,14,3
2920,가을제철음식,2130.0,7910.0,0.9,2.0,0.05,0.03,13,2
2922,10월제철음식,5610.0,29600.0,2.4,8.7,0.05,0.04,15,3
2939,임연수,2690.0,16700.0,1.9,2.0,0.08,0.02,13,2
2941,겨울음식,1290.0,4180.0,0.4,1.0,0.03,0.03,13,2
3003,해남맛집,2210.0,26000.0,4.5,80.3,0.22,0.34,9,2
3004,10월제철과일,1410.0,6710.0,2.3,4.9,0.19,0.09,15,3
3008,굴김치,1150.0,7020.0,2.3,21.5,0.21,0.32,13,2
3016,농수산물시장,1090.0,15100.0,1.0,5.3,0.1,0.04,15,3
3061,봄동겉절이,1200.0,42200.0,0.4,2.3,0.04,0.01,12,2
3068,대개,4160.0,9470.0,2.4,75.0,0.07,0.85,15,3
3090,정월대보름,6020.0,17400.0,0.8,0.3,0.02,0.01,15,3
3103,밀크씨슬,18000.0,198400.0,45.3,1176.2,0.27,0.62,15,3
3104,간영양제,3850.0,25600.0,10.7,290.0,0.3,1.2,15,3
3106,밀크시슬,6380.0,29500.0,13.4,275.8,0.23,1.0,15,3
3107,밀크씨슬효능,2280.0,14000.0,2.8,170.3,0.13,1.3,15,3
3110,밀크씨슬복용시간,1130.0,7700.0,1.0,23.3,0.1,0.32,15,3
3112,밀크씨슬추천,1150.0,6360.0,5.9,114.5,0.54,1.91,15,3
3153,간에좋은영양제,1300.0,12800.0,2.4,194.8,0.2,1.61,15,3
3160,실리마린,3410.0,12900.0,4.7,73.0,0.15,0.6,15,3
3172,ALT수치,3720.0,20100.0,0.0,6.0,0.0,0.05,1,2
3174,간에좋은음식,4040.0,49500.0,4.7,466.5,0.13,1.01,15,3
3207,간수치낮추는법,1560.0,15000.0,0.7,85.8,0.05,0.62,15,3
3223,지방간에좋은음식,1320.0,19700.0,2.7,323.8,0.22,1.76,15,3
3274,피로회복,1100.0,3940.0,0.7,5.0,0.07,0.14,15,3
3283,피로회복제,3360.0,24300.0,5.4,185.5,0.18,0.82,15,3
3284,피로,1860.0,4370.0,0.4,0.7,0.03,0.02,15,3
3298,약국피로회복제,1080.0,6780.0,0.8,1.0,0.09,0.02,13,2
3302,숙취해소법,1730.0,24800.0,0.4,1.0,0.03,0.01,13,2
3305,숙취두통,1160.0,18000.0,0.1,4.0,0.02,0.03,13,2
3334,엉겅퀴,1730.0,16700.0,4.5,220.8,0.28,1.43,15,3
3338,식물영양제,1740.0,7140.0,3.3,33.7,0.21,0.51,15,3
3342,슈퍼푸드,1350.0,5540.0,0.7,0.0,0.06,0.0,14,3
3347,생일선물추천,2480.0,15000.0,1.7,29.8,0.08,0.22,15,3
3374,헬리코박터제균치료,1180.0,6560.0,0.0,4.0,0.0,0.07,3,3
3401,부모님선물,1960.0,8000.0,2.6,14.5,0.14,0.2,15,3
3405,숙취해소,3890.0,26600.0,4.8,11.1,0.13,0.05,15,3
3427,음주,2140.0,5910.0,0.4,0.3,0.02,0.01,15,3
3441,다슬기,2700.0,20000.0,14.8,320.5,0.58,1.72,15,3
3443,혈장,2070.0,7500.0,0.0,0.0,0.0,0.0,1,2
3457,URICACID,1710.0,3370.0,0.0,0.7,0.0,0.03,3,3
3483,비타민D,21100.0,139700.0,43.3,980.9,0.22,0.75,15,3
3484,사과,33100.0,182300.0,122.5,1586.2,0.4,0.92,15,3
3485,사과10KG,1920.0,10300.0,7.6,120.8,0.42,1.22,15,3
3486,감홍사과,10100.0,143700.0,54.3,2537.9,0.57,1.92,15,3
3489,꿀사과,1040.0,8950.0,12.7,227.6,1.29,2.66,15,3
3491,청송사과,6070.0,38100.0,64.7,924.2,1.13,2.53,15,3
3499,못난이사과,1350.0,8310.0,24.6,233.7,1.9,2.99,15,3
3507,부사사과,3230.0,23500.0,22.8,502.0,0.73,2.23,15,3
3509,참깨,1900.0,12100.0,3.7,112.6,0.21,0.99,15,3
3524,홍천사과축제,1670.0,12600.0,1.2,13.8,0.11,0.12,2,2
3528,부사,8060.0,36400.0,2.7,5.0,0.04,0.02,3,3
3555,느타리버섯,3430.0,32000.0,3.2,92.2,0.1,0.32,15,3
3557,감자,11200.0,52100.0,28.3,492.5,0.27,1.01,15,3
3558,시나노골드사과,4510.0,49200.0,22.3,735.8,0.53,1.64,15,3
3564,세척사과,1800.0,9080.0,6.1,119.3,0.36,1.4,15,3
3592,청송사과축제,9860.0,90100.0,4.2,62.6,0.05,0.08,3,3
3634,영주장날,1020.0,6570.0,0.0,0.0,0.0,0.0,1,2
3638,사과품종,1210.0,8670.0,0.7,1.7,0.06,0.03,3,3
3640,영주사과,1060.0,7300.0,12.0,126.8,1.17,1.83,15,3
3654,미니사과,2140.0,16100.0,3.3,129.8,0.17,0.91,15,3
3655,문경사과축제,10300.0,98900.0,40.2,1611.2,0.46,2.0,10,2
3657,아오리사과,1120.0,6450.0,1.7,61.3,0.16,1.04,15,3
3659,감홍,2800.0,17400.0,4.6,25.0,0.18,0.16,13,2
3667,문경감홍사과,2450.0,30300.0,32.4,791.8,1.47,2.82,11,2
3668,양광사과,1450.0,16900.0,3.5,199.7,0.27,1.36,13,2
3672,사과영양성분,1270.0,11900.0,0.3,1.7,0.03,0.02,3,3
3673,홍옥사과,1250.0,13200.0,16.9,294.4,1.46,2.54,15,3
3682,사과종류,1540.0,13900.0,1.1,96.6,0.08,0.76,15,3
3687,꽃사과,1040.0,7700.0,1.8,26.3,0.19,0.38,15,3
3704,감자조림,2420.0,56800.0,0.7,2.7,0.03,0.01,13,2
3710,엔비사과,6140.0,54900.0,26.4,1046.5,0.45,1.99,15,3
3712,노란사과,1790.0,16200.0,6.5,78.5,0.38,0.54,15,3
3714,시나노사과,1030.0,7550.0,3.9,103.5,0.41,1.56,15,3
3730,얼음골사과,1540.0,12500.0,22.4,364.9,1.5,3.04,15,3
3741,풋사과,1180.0,4020.0,0.9,21.8,0.08,0.6,15,3
3746,밀양얼음골사과,1190.0,10300.0,14.1,296.4,1.22,2.98,15,3
3752,시나노골드,7240.0,43700.0,12.6,360.5,0.2,0.93,15,3
3760,음료,3770.0,7480.0,5.5,36.4,0.16,0.53,15,3
3788,열무,1260.0,8470.0,0.5,32.1,0.05,0.42,15,3
3793,폴리페놀,3470.0,10400.0,2.1,0.3,0.07,0.01,15,3
3806,대파,2230.0,10800.0,1.1,50.3,0.06,0.5,15,3
3812,초석잠,1330.0,18500.0,6.8,258.0,0.54,1.5,15,3
3813,사과즙,3620.0,24100.0,16.9,223.6,0.5,0.98,15,3
3818,과일종류,2670.0,19200.0,5.2,148.0,0.21,0.83,15,3
3822,냉동블루베리,1760.0,11900.0,4.1,104.0,0.25,0.94,15,3
3828,새벽배송,3430.0,17000.0,71.4,1147.0,2.22,7.17,15,3
3832,상품,3600.0,4340.0,1.2,4.2,0.04,0.11,15,3
3833,생강청만들기,2310.0,48200.0,4.3,545.0,0.2,1.19,15,3
3863,냉동딸기,1320.0,6650.0,3.7,83.0,0.3,1.33,15,3
3868,다진마늘,1710.0,9420.0,3.8,54.0,0.24,0.61,15,3
3886,청양고추,2730.0,20100.0,4.1,133.0,0.16,0.71,15,3
3893,갓,4290.0,23100.0,8.9,123.3,0.22,0.57,15,3
3906,팥효능,1070.0,16800.0,1.4,168.9,0.14,1.06,15,3
3911,서리태,4260.0,30600.0,12.1,293.3,0.3,1.01,15,3
3921,시금치,3730.0,29200.0,4.7,94.0,0.14,0.34,15,3
3941,대추차만들기,1510.0,35100.0,3.1,381.8,0.22,1.15,15,3
